,pKa
5njz/5njz_cplx.pdb, 7.80
5nvf/5nvf_cplx.pdb, 7.80
5nwb/5nwb_cplx.pdb, 7.80
5t92/5t92_cplx.pdb, 7.80
5try/5try_cplx.pdb, 7.80
5ts0/5ts0_cplx.pdb, 7.80
5tx5/5tx5_cplx.pdb, 7.80
5uz0/5uz0_cplx.pdb, 7.80
5w0f/5w0f_cplx.pdb, 7.80
6ej2/6ej2_cplx.pdb, 7.80
6h7m/6h7m_cplx.pdb, 7.80
2yem/2yem_cplx.pdb, 7.81
4gr3/4gr3_cplx.pdb, 7.81
4o4y/4o4y_cplx.pdb, 7.81
5eu1/5eu1_cplx.pdb, 7.81
5y7z/5y7z_cplx.pdb, 7.81
1b6h/1b6h_cplx.pdb, 7.82
1e59/1e59_cplx.pdb, 7.82
1eat/1eat_cplx.pdb, 7.82
1gfw/1gfw_cplx.pdb, 7.82
1nde/1nde_cplx.pdb, 7.82
1nf8/1nf8_cplx.pdb, 7.82
1njs/1njs_cplx.pdb, 7.82
1nvs/1nvs_cplx.pdb, 7.82
1q3d/1q3d_cplx.pdb, 7.82
1sqq/1sqq_cplx.pdb, 7.82
1yly/1yly_cplx.pdb, 7.82
2a4r/2a4r_cplx.pdb, 7.82
2b8l/2b8l_cplx.pdb, 7.82
2bdl/2bdl_cplx.pdb, 7.82
2cf9/2cf9_cplx.pdb, 7.82
2euf/2euf_cplx.pdb, 7.82
2f9v/2f9v_cplx.pdb, 7.82
2j34/2j34_cplx.pdb, 7.82
2jg0/2jg0_cplx.pdb, 7.82
2o4n/2o4n_cplx.pdb, 7.82
2o5k/2o5k_cplx.pdb, 7.82
2o7n/2o7n_cplx.pdb, 7.82
2oc0/2oc0_cplx.pdb, 7.82
2pj5/2pj5_cplx.pdb, 7.82
2ptz/2ptz_cplx.pdb, 7.82
2pu0/2pu0_cplx.pdb, 7.82
2x6e/2x6e_cplx.pdb, 7.82
2xbx/2xbx_cplx.pdb, 7.82
2xfi/2xfi_cplx.pdb, 7.82
2xjg/2xjg_cplx.pdb, 7.82
3bi6/3bi6_cplx.pdb, 7.82
3dz6/3dz6_cplx.pdb, 7.82
3gcp/3gcp_cplx.pdb, 7.82
3koo/3koo_cplx.pdb, 7.82
3l13/3l13_cplx.pdb, 7.82
3mj1/3mj1_cplx.pdb, 7.82
3mj2/3mj2_cplx.pdb, 7.82
3n2p/3n2p_cplx.pdb, 7.82
3n51/3n51_cplx.pdb, 7.82
3ncz/3ncz_cplx.pdb, 7.82
3odi/3odi_cplx.pdb, 7.82
3prs/3prs_cplx.pdb, 7.82
3tpp/3tpp_cplx.pdb, 7.82
3uo6/3uo6_cplx.pdb, 7.82
3uph/3uph_cplx.pdb, 7.82
3vx3/3vx3_cplx.pdb, 7.82
3we4/3we4_cplx.pdb, 7.82
3zp9/3zp9_cplx.pdb, 7.82
4a4l/4a4l_cplx.pdb, 7.82
4b0g/4b0g_cplx.pdb, 7.82
4bfp/4bfp_cplx.pdb, 7.82
4bgg/4bgg_cplx.pdb, 7.82
4k0y/4k0y_cplx.pdb, 7.82
4n9e/4n9e_cplx.pdb, 7.82
4no9/4no9_cplx.pdb, 7.82
4o13/4o13_cplx.pdb, 7.82
4pp3/4pp3_cplx.pdb, 7.82
4qpd/4qpd_cplx.pdb, 7.82
4wuy/4wuy_cplx.pdb, 7.82
4x9r/4x9r_cplx.pdb, 7.82
4y5h/4y5h_cplx.pdb, 7.82
4ybk/4ybk_cplx.pdb, 7.82
4ydg/4ydg_cplx.pdb, 7.82
4z1q/4z1q_cplx.pdb, 7.82
4zsa/4zsa_cplx.pdb, 7.82
5ake/5ake_cplx.pdb, 7.82
5bq0/5bq0_cplx.pdb, 7.82
5hdv/5hdv_cplx.pdb, 7.82
5hmi/5hmi_cplx.pdb, 7.82
5i29/5i29_cplx.pdb, 7.82
5kpm/5kpm_cplx.pdb, 7.82
5mhp/5mhp_cplx.pdb, 7.82
5n9l/5n9l_cplx.pdb, 7.82
5nvh/5nvh_cplx.pdb, 7.82
5trg/5trg_cplx.pdb, 7.82
6cks/6cks_cplx.pdb, 7.82
6g2m/6g2m_cplx.pdb, 7.82
1m5f/1m5f_cplx.pdb, 7.83
3mz3/3mz3_cplx.pdb, 7.83
3ole/3ole_cplx.pdb, 7.83
4gr8/4gr8_cplx.pdb, 7.83
5wf6/5wf6_cplx.pdb, 7.83
3cd7/3cd7_cplx.pdb, 7.84
3ibl/3ibl_cplx.pdb, 7.84
3n2u/3n2u_cplx.pdb, 7.84
3olg/3olg_cplx.pdb, 7.84
3ttn/3ttn_cplx.pdb, 7.84
3twj/3twj_cplx.pdb, 7.84
4gzp/4gzp_cplx.pdb, 7.84
5ne3/5ne3_cplx.pdb, 7.84
6b96/6b96_cplx.pdb, 7.84
1a94/1a94_cplx.pdb, 7.85
1b8y/1b8y_cplx.pdb, 7.85
1cny/1cny_cplx.pdb, 7.85
1jwt/1jwt_cplx.pdb, 7.85
1laf/1laf_cplx.pdb, 7.85
1lbf/1lbf_cplx.pdb, 7.85
1lst/1lst_cplx.pdb, 7.85
1o2t/1o2t_cplx.pdb, 7.85
1w12/1w12_cplx.pdb, 7.85
1x78/1x78_cplx.pdb, 7.85
2fle/2fle_cplx.pdb, 7.85
2gv7/2gv7_cplx.pdb, 7.85
2oz7/2oz7_cplx.pdb, 7.85
2x8e/2x8e_cplx.pdb, 7.85
2xcs/2xcs_cplx.pdb, 7.85
3bel/3bel_cplx.pdb, 7.85
3bi0/3bi0_cplx.pdb, 7.85
3c84/3c84_cplx.pdb, 7.85
3cib/3cib_cplx.pdb, 7.85
3d7d/3d7d_cplx.pdb, 7.85
3dd8/3dd8_cplx.pdb, 7.85
3e51/3e51_cplx.pdb, 7.85
3efk/3efk_cplx.pdb, 7.85
3eta/3eta_cplx.pdb, 7.85
3h9k/3h9k_cplx.pdb, 7.85
3i5n/3i5n_cplx.pdb, 7.85
3ika/3ika_cplx.pdb, 7.85
3ooz/3ooz_cplx.pdb, 7.85
3qti/3qti_cplx.pdb, 7.85
3sut/3sut_cplx.pdb, 7.85
3tl5/3tl5_cplx.pdb, 7.85
3ua8/3ua8_cplx.pdb, 7.85
3uw5/3uw5_cplx.pdb, 7.85
3uyt/3uyt_cplx.pdb, 7.85
3vw6/3vw6_cplx.pdb, 7.85
4avu/4avu_cplx.pdb, 7.85
4bjc/4bjc_cplx.pdb, 7.85
4dfw/4dfw_cplx.pdb, 7.85
4fs3/4fs3_cplx.pdb, 7.85
4gk4/4gk4_cplx.pdb, 7.85
4i0r/4i0r_cplx.pdb, 7.85
4ieh/4ieh_cplx.pdb, 7.85
4kbc/4kbc_cplx.pdb, 7.85
4mc1/4mc1_cplx.pdb, 7.85
4o44/4o44_cplx.pdb, 7.85
4p4b/4p4b_cplx.pdb, 7.85
4pcs/4pcs_cplx.pdb, 7.85
4pg3/4pg3_cplx.pdb, 7.85
4qlv/4qlv_cplx.pdb, 7.85
4qmp/4qmp_cplx.pdb, 7.85
4r76/4r76_cplx.pdb, 7.85
4r95/4r95_cplx.pdb, 7.85
4rak/4rak_cplx.pdb, 7.85
4res/4res_cplx.pdb, 7.85
4u6r/4u6r_cplx.pdb, 7.85
4x5r/4x5r_cplx.pdb, 7.85
4x7q/4x7q_cplx.pdb, 7.85
4x9v/4x9v_cplx.pdb, 7.85
4yc8/4yc8_cplx.pdb, 7.85
5dgz/5dgz_cplx.pdb, 7.85
5e89/5e89_cplx.pdb, 7.85
5e90/5e90_cplx.pdb, 7.85
5elw/5elw_cplx.pdb, 7.85
5f1h/5f1h_cplx.pdb, 7.85
5fxq/5fxq_cplx.pdb, 7.85
5hi7/5hi7_cplx.pdb, 7.85
5khx/5khx_cplx.pdb, 7.85
5tpg/5tpg_cplx.pdb, 7.85
5tzz/5tzz_cplx.pdb, 7.85
5uc1/5uc1_cplx.pdb, 7.85
5uln/5uln_cplx.pdb, 7.85
5wuk/5wuk_cplx.pdb, 7.85
5yg3/5yg3_cplx.pdb, 7.85
6cyc/6cyc_cplx.pdb, 7.85
6dvn/6dvn_cplx.pdb, 7.85
6fgq/6fgq_cplx.pdb, 7.85
1fq6/1fq6_cplx.pdb, 7.86
2ydv/2ydv_cplx.pdb, 7.86
2zas/2zas_cplx.pdb, 7.86
3hwx/3hwx_cplx.pdb, 7.86
4zl4/4zl4_cplx.pdb, 7.86
5y6e/5y6e_cplx.pdb, 7.86
6cfd/6cfd_cplx.pdb, 7.86
6f9t/6f9t_cplx.pdb, 7.86
2z6w/2z6w_cplx.pdb, 7.87
3ccw/3ccw_cplx.pdb, 7.87
4rvk/4rvk_cplx.pdb, 7.87
5ny6/5ny6_cplx.pdb, 7.87
5q16/5q16_cplx.pdb, 7.87
5uwn/5uwn_cplx.pdb, 7.87
5v5y/5v5y_cplx.pdb, 7.87
5vc6/5vc6_cplx.pdb, 7.87
6e4u/6e4u_cplx.pdb, 7.87
6fo7/6fo7_cplx.pdb, 7.87
2clv/2clv_cplx.pdb, 7.88
3sie/3sie_cplx.pdb, 7.88
4ele/4ele_cplx.pdb, 7.88
5ap6/5ap6_cplx.pdb, 7.88
1au2/1au2_cplx.pdb, 7.89
1bm6/1bm6_cplx.pdb, 7.89
1cwb/1cwb_cplx.pdb, 7.89
1erq/1erq_cplx.pdb, 7.89
1fzo/1fzo_cplx.pdb, 7.89
1gj7/1gj7_cplx.pdb, 7.89
1h2t/1h2t_cplx.pdb, 7.89
1h2u/1h2u_cplx.pdb, 7.89
1klg/1klg_cplx.pdb, 7.89
1kvo/1kvo_cplx.pdb, 7.89
1npz/1npz_cplx.pdb, 7.89
1q6m/1q6m_cplx.pdb, 7.89
1qng/1qng_cplx.pdb, 7.89
1v79/1v79_cplx.pdb, 7.89
1vjb/1vjb_cplx.pdb, 7.89
1waw/1waw_cplx.pdb, 7.89
1wdy/1wdy_cplx.pdb, 7.89
1x7a/1x7a_cplx.pdb, 7.89
1ywr/1ywr_cplx.pdb, 7.89
2ajl/2ajl_cplx.pdb, 7.89
2f3k/2f3k_cplx.pdb, 7.89
2g2r/2g2r_cplx.pdb, 7.89
2j50/2j50_cplx.pdb, 7.89
2onc/2onc_cplx.pdb, 7.89
2ovz/2ovz_cplx.pdb, 7.89
2pj4/2pj4_cplx.pdb, 7.89
2qd9/2qd9_cplx.pdb, 7.89
2vj6/2vj6_cplx.pdb, 7.89
2wf4/2wf4_cplx.pdb, 7.89
2xfj/2xfj_cplx.pdb, 7.89
2xxy/2xxy_cplx.pdb, 7.89
2ylc/2ylc_cplx.pdb, 7.89
2ym8/2ym8_cplx.pdb, 7.89
2zn7/2zn7_cplx.pdb, 7.89
3a29/3a29_cplx.pdb, 7.89
3c56/3c56_cplx.pdb, 7.89
3e3u/3e3u_cplx.pdb, 7.89
3f8s/3f8s_cplx.pdb, 7.89
3gxz/3gxz_cplx.pdb, 7.89
3h59/3h59_cplx.pdb, 7.89
3hig/3hig_cplx.pdb, 7.89
3i81/3i81_cplx.pdb, 7.89
3kr5/3kr5_cplx.pdb, 7.89
3mg6/3mg6_cplx.pdb, 7.89
3mg7/3mg7_cplx.pdb, 7.89
3mvl/3mvl_cplx.pdb, 7.89
3n75/3n75_cplx.pdb, 7.89
3rz5/3rz5_cplx.pdb, 7.89
3uoh/3uoh_cplx.pdb, 7.89
3uzp/3uzp_cplx.pdb, 7.89
3v04/3v04_cplx.pdb, 7.89
3vtc/3vtc_cplx.pdb, 7.89
3wax/3wax_cplx.pdb, 7.89
4axm/4axm_cplx.pdb, 7.89
4b5d/4b5d_cplx.pdb, 7.89
4bzo/4bzo_cplx.pdb, 7.89
4djs/4djs_cplx.pdb, 7.89
4dzw/4dzw_cplx.pdb, 7.89
4eg4/4eg4_cplx.pdb, 7.89
4ehr/4ehr_cplx.pdb, 7.89
4g8m/4g8m_cplx.pdb, 7.89
4gts/4gts_cplx.pdb, 7.89
4igt/4igt_cplx.pdb, 7.89
4j1k/4j1k_cplx.pdb, 7.89
4kb8/4kb8_cplx.pdb, 7.89
4m8e/4m8e_cplx.pdb, 7.89
4mz4/4mz4_cplx.pdb, 7.89
4ruy/4ruy_cplx.pdb, 7.89
4rx9/4rx9_cplx.pdb, 7.89
4u93/4u93_cplx.pdb, 7.89
4y85/4y85_cplx.pdb, 7.89
4yp8/4yp8_cplx.pdb, 7.89
4ytc/4ytc_cplx.pdb, 7.89
4yti/4yti_cplx.pdb, 7.89
4zz1/4zz1_cplx.pdb, 7.89
5csd/5csd_cplx.pdb, 7.89
5d7r/5d7r_cplx.pdb, 7.89
5emk/5emk_cplx.pdb, 7.89
5fb7/5fb7_cplx.pdb, 7.89
5fwj/5fwj_cplx.pdb, 7.89
5hkm/5hkm_cplx.pdb, 7.89
5hvu/5hvu_cplx.pdb, 7.89
5ihc/5ihc_cplx.pdb, 7.89
5j6l/5j6l_cplx.pdb, 7.89
5jf2/5jf2_cplx.pdb, 7.89
5jgb/5jgb_cplx.pdb, 7.89
5kit/5kit_cplx.pdb, 7.89
5kyj/5kyj_cplx.pdb, 7.89
5lyr/5lyr_cplx.pdb, 7.89
5m4f/5m4f_cplx.pdb, 7.89
5m4i/5m4i_cplx.pdb, 7.89
5m56/5m56_cplx.pdb, 7.89
5ml2/5ml2_cplx.pdb, 7.89
5olb/5olb_cplx.pdb, 7.89
5t1a/5t1a_cplx.pdb, 7.89
5tkb/5tkb_cplx.pdb, 7.89
5tt7/5tt7_cplx.pdb, 7.89
5u8a/5u8a_cplx.pdb, 7.89
5ugc/5ugc_cplx.pdb, 7.89
6ckx/6ckx_cplx.pdb, 7.89
6fnf/6fnf_cplx.pdb, 7.89
2e9v/2e9v_cplx.pdb, 7.90
2yiq/2yiq_cplx.pdb, 7.90
3cd5/3cd5_cplx.pdb, 7.90
3hha/3hha_cplx.pdb, 7.90
3k22/3k22_cplx.pdb, 7.90
4gk7/4gk7_cplx.pdb, 7.90
4uiu/4uiu_cplx.pdb, 7.90
5up3/5up3_cplx.pdb, 7.90
6e2n/6e2n_cplx.pdb, 7.90
1ajx/1ajx_cplx.pdb, 7.91
2h5j/2h5j_cplx.pdb, 7.91
2q1l/2q1l_cplx.pdb, 7.91
2qk8/2qk8_cplx.pdb, 7.91
3sv8/3sv8_cplx.pdb, 7.91
4a50/4a50_cplx.pdb, 7.91
4tvj/4tvj_cplx.pdb, 7.91
5e28/5e28_cplx.pdb, 7.91
1avp/1avp_cplx.pdb, 7.92
1b6j/1b6j_cplx.pdb, 7.92
1c4y/1c4y_cplx.pdb, 7.92
1f90/1f90_cplx.pdb, 7.92
1k1p/1k1p_cplx.pdb, 7.92
1p2a/1p2a_cplx.pdb, 7.92
1q6s/1q6s_cplx.pdb, 7.92
1tfq/1tfq_cplx.pdb, 7.92
1tg5/1tg5_cplx.pdb, 7.92
1tl7/1tl7_cplx.pdb, 7.92
1xbc/1xbc_cplx.pdb, 7.92
1zfk/1zfk_cplx.pdb, 7.92
2cem/2cem_cplx.pdb, 7.92
2gbf/2gbf_cplx.pdb, 7.92
2hxl/2hxl_cplx.pdb, 7.92
2irz/2irz_cplx.pdb, 7.92
2jjb/2jjb_cplx.pdb, 7.92
2ovv/2ovv_cplx.pdb, 7.92
2pj2/2pj2_cplx.pdb, 7.92
2pj9/2pj9_cplx.pdb, 7.92
2q7o/2q7o_cplx.pdb, 7.92
2w1e/2w1e_cplx.pdb, 7.92
2x6d/2x6d_cplx.pdb, 7.92
2y0j/2y0j_cplx.pdb, 7.92
2yj2/2yj2_cplx.pdb, 7.92
3au6/3au6_cplx.pdb, 7.92
3d7z/3d7z_cplx.pdb, 7.92
3e0p/3e0p_cplx.pdb, 7.92
3eft/3eft_cplx.pdb, 7.92
3fi3/3fi3_cplx.pdb, 7.92
3fz1/3fz1_cplx.pdb, 7.92
3h9f/3h9f_cplx.pdb, 7.92
3hhm/3hhm_cplx.pdb, 7.92
3hv7/3hv7_cplx.pdb, 7.92
3ivi/3ivi_cplx.pdb, 7.92
3kc0/3kc0_cplx.pdb, 7.92
3o0u/3o0u_cplx.pdb, 7.92
3od0/3od0_cplx.pdb, 7.92
3p3j/3p3j_cplx.pdb, 7.92
3q92/3q92_cplx.pdb, 7.92
3qpp/3qpp_cplx.pdb, 7.92
3rah/3rah_cplx.pdb, 7.92
3sbi/3sbi_cplx.pdb, 7.92
3vtd/3vtd_cplx.pdb, 7.92
3wdc/3wdc_cplx.pdb, 7.92
3wv2/3wv2_cplx.pdb, 7.92
4a6c/4a6c_cplx.pdb, 7.92
4ael/4ael_cplx.pdb, 7.92
4at4/4at4_cplx.pdb, 7.92
4bcn/4bcn_cplx.pdb, 7.92
4bky/4bky_cplx.pdb, 7.92
4cws/4cws_cplx.pdb, 7.92
4g0c/4g0c_cplx.pdb, 7.92
4g68/4g68_cplx.pdb, 7.92
4hbm/4hbm_cplx.pdb, 7.92
4hge/4hge_cplx.pdb, 7.92
4hs8/4hs8_cplx.pdb, 7.92
4j1f/4j1f_cplx.pdb, 7.92
4j5p/4j5p_cplx.pdb, 7.92
4kmu/4kmu_cplx.pdb, 7.92
4mq1/4mq1_cplx.pdb, 7.92
4mzs/4mzs_cplx.pdb, 7.92
4phu/4phu_cplx.pdb, 7.92
4qga/4qga_cplx.pdb, 7.92
4quo/4quo_cplx.pdb, 7.92
4rux/4rux_cplx.pdb, 7.92
4wt6/4wt6_cplx.pdb, 7.92
4xv3/4xv3_cplx.pdb, 7.92
4yjn/4yjn_cplx.pdb, 7.92
5aix/5aix_cplx.pdb, 7.92
5db3/5db3_cplx.pdb, 7.92
5e1s/5e1s_cplx.pdb, 7.92
5ewm/5ewm_cplx.pdb, 7.92
5f63/5f63_cplx.pdb, 7.92
5g3n/5g3n_cplx.pdb, 7.92
5ghv/5ghv_cplx.pdb, 7.92
5gjd/5gjd_cplx.pdb, 7.92
5i1q/5i1q_cplx.pdb, 7.92
5jy3/5jy3_cplx.pdb, 7.92
5kjk/5kjk_cplx.pdb, 7.92
5ly2/5ly2_cplx.pdb, 7.92
5nut/5nut_cplx.pdb, 7.92
5q0h/5q0h_cplx.pdb, 7.92
6fr2/6fr2_cplx.pdb, 7.92
6gfx/6gfx_cplx.pdb, 7.92
3daz/3daz_cplx.pdb, 7.93
4g34/4g34_cplx.pdb, 7.93
1mem/1mem_cplx.pdb, 7.94
2ewa/2ewa_cplx.pdb, 7.94
3dcs/3dcs_cplx.pdb, 7.94
3hqy/3hqy_cplx.pdb, 7.94
4gtp/4gtp_cplx.pdb, 7.94
6b5a/6b5a_cplx.pdb, 7.94
6en5/6en5_cplx.pdb, 7.94
6en6/6en6_cplx.pdb, 7.94
6hai/6hai_cplx.pdb, 7.94
1leg/1leg_cplx.pdb, 7.95
1sqb/1sqb_cplx.pdb, 7.95
2itp/2itp_cplx.pdb, 7.95
3bh8/3bh8_cplx.pdb, 7.95
3fmq/3fmq_cplx.pdb, 7.95
3t85/3t85_cplx.pdb, 7.95
3u7n/3u7n_cplx.pdb, 7.95
4b7j/4b7j_cplx.pdb, 7.95
4bxk/4bxk_cplx.pdb, 7.95
4knj/4knj_cplx.pdb, 7.95
5n1r/5n1r_cplx.pdb, 7.95
5nap/5nap_cplx.pdb, 7.95
5uig/5uig_cplx.pdb, 7.95
1epo/1epo_cplx.pdb, 7.96
1g2k/1g2k_cplx.pdb, 7.96
1hvh/1hvh_cplx.pdb, 7.96
1idb/1idb_cplx.pdb, 7.96
1nzq/1nzq_cplx.pdb, 7.96
1o3e/1o3e_cplx.pdb, 7.96
1o3f/1o3f_cplx.pdb, 7.96
1o3g/1o3g_cplx.pdb, 7.96
1qxl/1qxl_cplx.pdb, 7.96
1xom/1xom_cplx.pdb, 7.96
2e1w/2e1w_cplx.pdb, 7.96
2e2b/2e2b_cplx.pdb, 7.96
2eh8/2eh8_cplx.pdb, 7.96
2j6m/2j6m_cplx.pdb, 7.96
2oah/2oah_cplx.pdb, 7.96
2oc9/2oc9_cplx.pdb, 7.96
2p3a/2p3a_cplx.pdb, 7.96
2p83/2p83_cplx.pdb, 7.96
2q15/2q15_cplx.pdb, 7.96
2qe4/2qe4_cplx.pdb, 7.96
2x8z/2x8z_cplx.pdb, 7.96
2zva/2zva_cplx.pdb, 7.96
3a5y/3a5y_cplx.pdb, 7.96
3bgq/3bgq_cplx.pdb, 7.96
3e3b/3e3b_cplx.pdb, 7.96
3ekw/3ekw_cplx.pdb, 7.96
3fzr/3fzr_cplx.pdb, 7.96
3g5d/3g5d_cplx.pdb, 7.96
3iok/3iok_cplx.pdb, 7.96
3iww/3iww_cplx.pdb, 7.96
3mhc/3mhc_cplx.pdb, 7.96
3ndm/3ndm_cplx.pdb, 7.96
3nnx/3nnx_cplx.pdb, 7.96
3nwb/3nwb_cplx.pdb, 7.96
3pp0/3pp0_cplx.pdb, 7.96
3qs1/3qs1_cplx.pdb, 7.96
3r4p/3r4p_cplx.pdb, 7.96
3rvi/3rvi_cplx.pdb, 7.96
3sni/3sni_cplx.pdb, 7.96
3uh4/3uh4_cplx.pdb, 7.96
3uuo/3uuo_cplx.pdb, 7.96
3v5j/3v5j_cplx.pdb, 7.96
3vw9/3vw9_cplx.pdb, 7.96
3w5e/3w5e_cplx.pdb, 7.96
4ap7/4ap7_cplx.pdb, 7.96
4bcj/4bcj_cplx.pdb, 7.96
4g2j/4g2j_cplx.pdb, 7.96
4j2t/4j2t_cplx.pdb, 7.96
4jbs/4jbs_cplx.pdb, 7.96
4k3n/4k3n_cplx.pdb, 7.96
4m4q/4m4q_cplx.pdb, 7.96
4m5u/4m5u_cplx.pdb, 7.96
4ncg/4ncg_cplx.pdb, 7.96
4ngp/4ngp_cplx.pdb, 7.96
4pp7/4pp7_cplx.pdb, 7.96
4q15/4q15_cplx.pdb, 7.96
4r59/4r59_cplx.pdb, 7.96
4r7m/4r7m_cplx.pdb, 7.96
4uff/4uff_cplx.pdb, 7.96
4uvx/4uvx_cplx.pdb, 7.96
4uxb/4uxb_cplx.pdb, 7.96
4y46/4y46_cplx.pdb, 7.96
4y79/4y79_cplx.pdb, 7.96
4y8c/4y8c_cplx.pdb, 7.96
4yhz/4yhz_cplx.pdb, 7.96
4yt6/4yt6_cplx.pdb, 7.96
4yv8/4yv8_cplx.pdb, 7.96
4zam/4zam_cplx.pdb, 7.96
5ajx/5ajx_cplx.pdb, 7.96
5ea7/5ea7_cplx.pdb, 7.96
5fao/5fao_cplx.pdb, 7.96
5h0b/5h0b_cplx.pdb, 7.96
5jgd/5jgd_cplx.pdb, 7.96
5ji6/5ji6_cplx.pdb, 7.96
5n84/5n84_cplx.pdb, 7.96
5o83/5o83_cplx.pdb, 7.96
5qcl/5qcl_cplx.pdb, 7.96
5ta2/5ta2_cplx.pdb, 7.96
5u8f/5u8f_cplx.pdb, 7.96
5vc5/5vc5_cplx.pdb, 7.96
5wqa/5wqa_cplx.pdb, 7.96
5xv7/5xv7_cplx.pdb, 7.96
6chn/6chn_cplx.pdb, 7.96
6dhc/6dhc_cplx.pdb, 7.96
6dvl/6dvl_cplx.pdb, 7.96
6eqm/6eqm_cplx.pdb, 7.96
6fyv/6fyv_cplx.pdb, 7.96
6g93/6g93_cplx.pdb, 7.96
6gl3/6gl3_cplx.pdb, 7.96
6h3k/6h3k_cplx.pdb, 7.96
6iiu/6iiu_cplx.pdb, 7.96
3amv/3amv_cplx.pdb, 7.97
3fmr/3fmr_cplx.pdb, 7.97
3ldw/3ldw_cplx.pdb, 7.97
4x1f/4x1f_cplx.pdb, 7.97
5ap1/5ap1_cplx.pdb, 7.97
5ap5/5ap5_cplx.pdb, 7.97
5lxc/5lxc_cplx.pdb, 7.97
4gto/4gto_cplx.pdb, 7.98
5twl/5twl_cplx.pdb, 7.98
1mf4/1mf4_cplx.pdb, 7.99
3oyq/3oyq_cplx.pdb, 7.99
4z07/4z07_cplx.pdb, 7.99
5n1s/5n1s_cplx.pdb, 7.99
5nxp/5nxp_cplx.pdb, 7.99
1a4k/1a4k_cplx.pdb, 8.00
1apw/1apw_cplx.pdb, 8.00
1ayv/1ayv_cplx.pdb, 8.00
1b57/1b57_cplx.pdb, 8.00
1b5g/1b5g_cplx.pdb, 8.00
1bzs/1bzs_cplx.pdb, 8.00
1dqn/1dqn_cplx.pdb, 8.00
1fkg/1fkg_cplx.pdb, 8.00
1fpp/1fpp_cplx.pdb, 8.00
1fvv/1fvv_cplx.pdb, 8.00
1g2a/1g2a_cplx.pdb, 8.00
1gaf/1gaf_cplx.pdb, 8.00
1gai/1gai_cplx.pdb, 8.00
1i5d/1i5d_cplx.pdb, 8.00
1lr8/1lr8_cplx.pdb, 8.00
1nc6/1nc6_cplx.pdb, 8.00
1o46/1o46_cplx.pdb, 8.00
1qin/1qin_cplx.pdb, 8.00
1r0p/1r0p_cplx.pdb, 8.00
1rmz/1rmz_cplx.pdb, 8.00
1sm2/1sm2_cplx.pdb, 8.00
1tkb/1tkb_cplx.pdb, 8.00
1tps/1tps_cplx.pdb, 8.00
1utr/1utr_cplx.pdb, 8.00
1vyg/1vyg_cplx.pdb, 8.00
1xws/1xws_cplx.pdb, 8.00
1ycm/1ycm_cplx.pdb, 8.00
1yhs/1yhs_cplx.pdb, 8.00
1ym2/1ym2_cplx.pdb, 8.00
1ypg/1ypg_cplx.pdb, 8.00
1yw8/1yw8_cplx.pdb, 8.00
1z3j/1z3j_cplx.pdb, 8.00
2ama/2ama_cplx.pdb, 8.00
2e94/2e94_cplx.pdb, 8.00
2hah/2hah_cplx.pdb, 8.00
2p4i/2p4i_cplx.pdb, 8.00
2r3j/2r3j_cplx.pdb, 8.00
2r3m/2r3m_cplx.pdb, 8.00
2r6f/2r6f_cplx.pdb, 8.00
2vnt/2vnt_cplx.pdb, 8.00
2vwn/2vwn_cplx.pdb, 8.00
2w1c/2w1c_cplx.pdb, 8.00
2wev/2wev_cplx.pdb, 8.00
2xbw/2xbw_cplx.pdb, 8.00
2ymt/2ymt_cplx.pdb, 8.00
2z8e/2z8e_cplx.pdb, 8.00
3b92/3b92_cplx.pdb, 8.00
3c9e/3c9e_cplx.pdb, 8.00
3co9/3co9_cplx.pdb, 8.00
3cvk/3cvk_cplx.pdb, 8.00
3cwj/3cwj_cplx.pdb, 8.00
3cyx/3cyx_cplx.pdb, 8.00
3d5m/3d5m_cplx.pdb, 8.00
3dba/3dba_cplx.pdb, 8.00
3dej/3dej_cplx.pdb, 8.00
3e92/3e92_cplx.pdb, 8.00
3fc1/3fc1_cplx.pdb, 8.00
3fur/3fur_cplx.pdb, 8.00
3gkz/3gkz_cplx.pdb, 8.00
3gur/3gur_cplx.pdb, 8.00
3gvu/3gvu_cplx.pdb, 8.00
3gzn/3gzn_cplx.pdb, 8.00
3hs4/3hs4_cplx.pdb, 8.00
3hx3/3hx3_cplx.pdb, 8.00
3k97/3k97_cplx.pdb, 8.00
3l0e/3l0e_cplx.pdb, 8.00
3l8x/3l8x_cplx.pdb, 8.00
3nga/3nga_cplx.pdb, 8.00
3oy0/3oy0_cplx.pdb, 8.00
3qd3/3qd3_cplx.pdb, 8.00
3rey/3rey_cplx.pdb, 8.00
3rwd/3rwd_cplx.pdb, 8.00
3s7m/3s7m_cplx.pdb, 8.00
3sio/3sio_cplx.pdb, 8.00
3t0x/3t0x_cplx.pdb, 8.00
3zcl/3zcl_cplx.pdb, 8.00
4a6l/4a6l_cplx.pdb, 8.00
4ap0/4ap0_cplx.pdb, 8.00
4axa/4axa_cplx.pdb, 8.00
4bxn/4bxn_cplx.pdb, 8.00
4d08/4d08_cplx.pdb, 8.00
4dr9/4dr9_cplx.pdb, 8.00
4ehz/4ehz_cplx.pdb, 8.00
4f7l/4f7l_cplx.pdb, 8.00
4g8l/4g8l_cplx.pdb, 8.00
4hcu/4hcu_cplx.pdb, 8.00
4ht0/4ht0_cplx.pdb, 8.00
